"method","K_fit","beta","lambda_mu","lambda_kappa","lambda_eta","ARI","loglik","pen_loglik","converged","iter","true_union_q","selected_q","TPR","FPR","Precision","F1","entry_TPR","entry_FPR","entry_Precision","entry_F1","MSE_mu","MSE_kappa","MSE_centered_eta","kappa_hat_mean","df","BIC","EBIC","common_selection_rate","specific_selection_rate","noise_selection_rate","scenario","rep","n","d","K_true","common_q","specific_q_per_component","specific_weight","true_entry_q","mu_pairwise_cos_mean","kappa_true_min","kappa_true_max","kappa_true_ratio"
"Rossi path BIC + refit",4,50.1985058558228,NA,NA,NA,0.687811781846261,97846.3996658293,NA,TRUE,9,22,92,1,0.897435897435897,0.239130434782609,0.385964912280702,NA,NA,NA,NA,0.00028084721992244,5.65348435647882,0.543459184061243,59.7793789762575,371,-193130.022123156,-191421.503984155,1,1,0.897435897435897,"specific_effect_common6_specific4",38,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC",4,NA,79.0211028577357,0,NA,0.719158585371433,97738.6831627679,96738.7939285828,TRUE,2,22,79,1,0.730769230769231,0.278481012658228,0.435643564356436,1,0.266666666666667,0.294117647058824,0.454545454545455,7.38549724827598e-05,4.59142391784525,0.144203922900681,59.4607488137041,139,-194517.188341757,-193877.069685905,1,1,0.730769230769231,"specific_effect_common6_specific4",38,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC + refit",4,NA,79.0211028577357,0,NA,0.699648243765885,97831.9631221496,NA,TRUE,8,22,79,1,0.730769230769231,0.278481012658228,0.435643564356436,NA,NA,NA,NA,0.000253672106572282,5.89776638336209,0.511040113334492,59.8294185224672,319,-193460.352310304,-191991.303020974,1,1,0.730769230769231,"specific_effect_common6_specific4",38,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC",4,NA,NA,NA,1.90098644558384,0.666422174489987,97631.1191461119,97226.1498231641,TRUE,23,22,25,1,0.0384615384615385,0.88,0.936170212765957,NA,NA,NA,NA,0.000263107749492284,10.2223458482088,0.317097096889174,59.3379702432858,178,-194032.657852565,-193212.937559459,1,1,0.0384615384615385,"specific_effect_common6_specific4",38,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC + refit",4,NA,NA,NA,1.90098644558384,0.737857045924897,97698.024339419,NA,TRUE,22,22,25,1,0.0384615384615385,0.88,0.936170212765957,NA,NA,NA,NA,7.37877060895927e-05,3.31338015513389,0.163821193763365,59.2443798369569,103,-194684.549885103,-194210.217355946,1,1,0.0384615384615385,"specific_effect_common6_specific4",38,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC",4,44.9928356248001,NA,NA,NA,0.675471574355677,97663.4136462978,97045.4611678993,TRUE,2,22,95,1,0.935897435897436,0.231578947368421,0.376068376068376,1,0.536111111111111,0.171673819742489,0.293040293040293,0.000117065169925492,0.690620174365745,0.228652359641103,58.2579341388598,236,-193696.597046756,-192609.776882863,1,1,0.935897435897436,"specific_effect_common6_specific4",39,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC + refit",4,44.9928356248001,NA,NA,NA,0.652446784703716,97728.072930133,NA,TRUE,16,22,95,1,0.935897435897436,0.231578947368421,0.376068376068376,NA,NA,NA,NA,0.000395870516167462,0.967587324739757,0.6323301346339,58.1672905860268,383,-192810.475588416,-191046.695407182,1,1,0.935897435897436,"specific_effect_common6_specific4",39,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC",4,NA,65.7772654934632,0,NA,0.671581780853275,97621.3174863052,96769.0109980145,TRUE,2,22,85,1,0.807692307692308,0.258823529411765,0.411214953271028,1,0.347222222222222,0.242424242424242,0.390243902439024,8.04570549685158e-05,0.485316661418998,0.163371078746759,58.0933582129595,168,-194082.132085741,-193308.463494495,1,1,0.807692307692308,"specific_effect_common6_specific4",39,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC + refit",4,NA,65.7772654934632,0,NA,0.642915829873225,97718.8831687666,NA,TRUE,17,22,85,1,0.807692307692308,0.258823529411765,0.411214953271028,NA,NA,NA,NA,0.000381254355859874,1.00363489830636,0.613541809404677,58.1471596156621,343,-193068.406276842,-191488.832903048,1,1,0.807692307692308,"specific_effect_common6_specific4",39,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC",4,NA,NA,NA,1.62871179032303,0.66142002204817,97550.5197344627,97194.059277747,TRUE,17,22,23,1,0.0128205128205128,0.956521739130435,0.977777777777778,NA,NA,NA,NA,0.000240587244794888,6.61805760792833,0.337648808981401,57.367613274737,172,-193912.905560941,-193120.816288951,1,1,0.0128205128205128,"specific_effect_common6_specific4",39,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC + refit",4,NA,NA,NA,1.62871179032303,0.672762892221567,97572.3093112771,NA,TRUE,25,22,23,1,0.0128205128205128,0.956521739130435,0.977777777777778,NA,NA,NA,NA,0.000128800257024829,0.266571464421457,0.201255673517431,57.5228671944023,95,-194488.381871051,-194050.890703382,1,1,0.0128205128205128,"specific_effect_common6_specific4",39,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC",4,27.8509571176518,NA,NA,NA,0.693242876494685,97731.1975879384,97325.6431181147,TRUE,2,22,100,1,1,0.22,0.360655737704918,1,0.672222222222222,0.141843971631206,0.248447204968944,0.000171683896929647,1.78634623644658,0.3253142174977,58.5853316922311,285,-193493.684921367,-192181.21141836,1,1,1,"specific_effect_common6_specific4",40,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC + refit",4,27.8509571176518,NA,NA,NA,0.695606253086104,97758.6699916392,NA,TRUE,13,22,100,1,1,0.22,0.360655737704918,NA,NA,NA,NA,0.000337280906880614,1.36998642016329,0.567293861368471,58.498559415023,403,-192733.514605849,-190877.631020895,1,1,1,"specific_effect_common6_specific4",40,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC",4,NA,56.3593024035099,3.08168684576703,NA,0.713695075833307,97649.9122029858,96236.1293020928,TRUE,2,22,88,1,0.846153846153846,0.25,0.4,1,0.375,0.228571428571429,0.372093023255814,9.35452052454407e-05,9.07218957780708,0.174771569209574,54.5636614591595,178,-194070.243966313,-193250.523673207,1,1,0.846153846153846,"specific_effect_common6_specific4",40,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC + refit",4,NA,56.3593024035099,3.08168684576703,NA,0.701662263257399,97747.0227107883,NA,TRUE,10,22,88,1,0.846153846153846,0.25,0.4,NA,NA,NA,NA,0.000302118663985633,1.49455356185569,0.5245093423929,58.4814181917578,355,-193041.792297538,-191406.956881512,1,1,0.846153846153846,"specific_effect_common6_specific4",40,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC",4,NA,NA,NA,1.71867418541076,0.698154407561389,97553.0513705702,97183.9929342099,TRUE,22,22,25,1,0.0384615384615385,0.88,0.936170212765957,NA,NA,NA,NA,0.000214765866810458,5.10512757433719,0.282844035073236,57.4764749315454,178,-193876.522301482,-193056.802008376,1,1,0.0384615384615385,"specific_effect_common6_specific4",40,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC + refit",4,NA,NA,NA,1.71867418541076,0.700938424675725,97605.5099592944,NA,TRUE,15,22,25,1,0.0384615384615385,0.88,0.936170212765957,NA,NA,NA,NA,0.000103129521074054,0.512259846117884,0.177284520423224,57.8410834735946,103,-194499.521124854,-194025.188595697,1,1,0.0384615384615385,"specific_effect_common6_specific4",40,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC",4,28.8306653972715,NA,NA,NA,0.735023953493193,98162.0650953376,97739.0046555896,TRUE,2,22,100,1,1,0.22,0.360655737704918,1,0.661111111111111,0.143884892086331,0.251572327044025,0.000173086387093237,0.843007791060315,0.305254867614467,58.266163380481,281,-194383.050957281,-193088.998135019,1,1,1,"specific_effect_common6_specific4",41,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC + refit",4,28.8306653972715,NA,NA,NA,0.696380350416232,98196.6115673743,NA,TRUE,14,22,100,1,1,0.22,0.360655737704918,NA,NA,NA,NA,0.000403437021767727,0.951346489667112,0.631843730855956,58.2128422783848,403,-193609.397757319,-191753.514172366,1,1,1,"specific_effect_common6_specific4",41,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC",4,NA,58.418998187247,0,NA,0.735571949023272,98099.2071747059,97329.6367021069,TRUE,2,22,94,1,0.923076923076923,0.234042553191489,0.379310344827586,1,0.411111111111111,0.212765957446809,0.350877192982456,8.25248544853854e-05,0.597635203600817,0.159096917560044,58.0988628402217,191,-194879.033091126,-193999.445585602,1,1,0.923076923076923,"specific_effect_common6_specific4",41,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC + refit",4,NA,58.418998187247,0,NA,0.706172979601802,98190.3273345176,NA,TRUE,19,22,94,1,0.923076923076923,0.234042553191489,0.379310344827586,NA,NA,NA,NA,0.000382641394018254,0.625304509508067,0.590692681045824,58.0400189651889,379,-193762.615418301,-192017.255917811,1,1,0.923076923076923,"specific_effect_common6_specific4",41,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC",4,NA,NA,NA,1.77566236339435,0.666716777245373,97983.6451114049,97612.5765258587,TRUE,39,22,24,1,0.0256410256410256,0.916666666666667,0.956521739130435,NA,NA,NA,NA,0.000312298045988096,20.5065762875204,0.433112958602103,58.6249334155215,175,-194758.433048988,-193952.52826644,1,1,0.0256410256410256,"specific_effect_common6_specific4",41,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC + refit",4,NA,NA,NA,1.77566236339435,0.715795859655451,98023.8030704135,NA,TRUE,29,22,24,1,0.0256410256410256,0.916666666666667,0.956521739130435,NA,NA,NA,NA,0.00011608187267793,1.42961745425162,0.170261245961254,57.9414522291122,99,-195363.738368208,-194907.826519795,1,1,0.0256410256410256,"specific_effect_common6_specific4",41,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC",4,23.5118746272863,NA,NA,NA,0.634289493336208,97392.2260114416,97051.524084459,TRUE,2,22,100,1,1,0.22,0.360655737704918,1,0.691666666666667,0.13840830449827,0.243161094224924,0.000155297115026677,3.47328934994724,0.287190974736594,58.956623312588,292,-192767.387481421,-191422.677787112,1,1,1,"specific_effect_common6_specific4",42,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC + refit",4,23.5118746272863,NA,NA,NA,0.617686276867104,97411.6588243771,NA,TRUE,11,22,100,1,1,0.22,0.360655737704918,NA,NA,NA,NA,0.000267997583677863,3.16119208211455,0.476564060997526,58.8507014244853,403,-192039.492271324,-190183.608686371,1,1,1,"specific_effect_common6_specific4",42,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC",4,NA,32.3908457422412,0,NA,0.63977433334703,97378.0484113265,96925.2132534925,TRUE,2,22,97,1,0.961538461538462,0.22680412371134,0.369747899159664,1,0.594444444444444,0.15748031496063,0.272108843537415,0.000127576642881416,3.20960795906044,0.236059717777495,58.8968585214599,257,-192980.803715955,-191797.274978156,1,1,0.961538461538462,"specific_effect_common6_specific4",42,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC + refit",4,NA,32.3908457422412,0,NA,0.622416460663662,97411.1511106853,NA,TRUE,12,22,97,1,0.961538461538462,0.22680412371134,0.369747899159664,NA,NA,NA,NA,0.000266654161178947,3.0527122305206,0.472853399491834,58.8345545701301,391,-192121.369907289,-190320.748364567,1,1,0.961538461538462,"specific_effect_common6_specific4",42,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC",4,NA,NA,NA,1.84834080383882,0.585322805401222,97215.7732037193,96846.9231406082,TRUE,24,22,22,1,0,1,1,NA,NA,NA,NA,0.000322548838831977,14.8041062734005,0.490034684129491,58.4918919477692,169,-193264.135765291,-192485.862003859,1,1,0,"specific_effect_common6_specific4",42,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC + refit",4,NA,NA,NA,1.84834080383882,0.661057352275142,97271.9632616065,NA,TRUE,22,22,22,1,0,1,1,NA,NA,NA,NA,8.11252575330977e-05,1.00107018449224,0.133121645692103,58.1304895621379,91,-193915.320792826,-193496.250305901,1,1,0,"specific_effect_common6_specific4",42,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC",4,6.82174297716971,NA,NA,NA,0.64558659717444,97539.0359899486,97429.7361915181,TRUE,2,22,100,1,1,0.22,0.360655737704918,1,0.911111111111111,0.108695652173913,0.196078431372549,0.000290523975178933,1.50341040375986,0.476084056522827,58.636292388218,371,-192515.294771395,-190806.776632393,1,1,1,"specific_effect_common6_specific4",43,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC + refit",4,6.82174297716971,NA,NA,NA,0.613331006206958,97541.9434552225,NA,TRUE,16,22,100,1,1,0.22,0.360655737704918,NA,NA,NA,NA,0.000374997362790189,1.30785267247748,0.581147920274308,58.4746260153012,403,-192300.061533015,-190444.177948062,1,1,1,"specific_effect_common6_specific4",43,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC",4,NA,39.9579060045002,3.11690277191954,NA,0.655722525256051,97454.1811610467,96245.1010567862,TRUE,2,22,94,1,0.923076923076923,0.234042553191489,0.379310344827586,1,0.480555555555556,0.187793427230047,0.316205533596838,0.000132254996617952,13.3637020378537,0.249720217165375,53.8742704907792,216,-193416.287181833,-192421.57042166,1,1,0.923076923076923,"specific_effect_common6_specific4",43,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC + refit",4,NA,39.9579060045002,3.11690277191954,NA,0.63463966843653,97537.9716208955,NA,TRUE,20,22,94,1,0.923076923076923,0.234042553191489,0.379310344827586,NA,NA,NA,NA,0.00035522290953842,1.2049674774194,0.549246429599328,58.3826252995178,379,-192457.903991057,-190712.544490567,1,1,0.923076923076923,"specific_effect_common6_specific4",43,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC",4,NA,NA,NA,1.68791414424758,0.592465840448087,97344.5169677231,97002.6061114326,TRUE,36,22,25,1,0.0384615384615385,0.88,0.936170212765957,NA,NA,NA,NA,0.000379453646686745,18.7661324547958,0.524194065858996,59.0939165580296,178,-193459.453495787,-192639.733202681,1,1,0.0384615384615385,"specific_effect_common6_specific4",43,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC + refit",4,NA,NA,NA,1.68791414424758,0.680866810992286,97402.2723950082,NA,TRUE,32,22,25,1,0.0384615384615385,0.88,0.936170212765957,NA,NA,NA,NA,9.46493248969062e-05,0.966110135745655,0.178802179070852,58.3496089170319,103,-194093.045996281,-193618.713467124,1,1,0.0384615384615385,"specific_effect_common6_specific4",43,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC",4,21.8413431408169,NA,NA,NA,0.675132507542042,97216.2178178503,96890.065937034,TRUE,2,22,100,1,1,0.22,0.360655737704918,1,0.758333333333333,0.12779552715655,0.226628895184136,0.000180710167518314,3.21173405097078,0.393009663136236,58.8554948129793,316,-192249.584967542,-190794.35118877,1,1,1,"specific_effect_common6_specific4",44,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC + refit",4,21.8413431408169,NA,NA,NA,0.647862511250121,97234.1860373141,NA,TRUE,19,22,100,1,1,0.22,0.360655737704918,NA,NA,NA,NA,0.000315936557476588,3.4170945505883,0.626626793058979,58.7396680460297,403,-191684.546697198,-189828.663112245,1,1,1,"specific_effect_common6_specific4",44,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC",4,NA,26.6119383223261,0,NA,0.673422653057186,97208.7124112391,96819.5927767189,TRUE,2,22,98,1,0.974358974358974,0.224489795918367,0.366666666666667,1,0.688888888888889,0.138888888888889,0.24390243902439,0.000161081946185816,3.08463665902716,0.354219116544,58.8367459808047,291,-192407.268036294,-191067.163512172,1,1,0.974358974358974,"specific_effect_common6_specific4",44,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC + refit",4,NA,26.6119383223261,0,NA,0.65204510081405,97233.8553505719,NA,TRUE,20,22,98,1,0.974358974358974,0.224489795918367,0.366666666666667,NA,NA,NA,NA,0.000314468614438299,3.3984132036362,0.624462303157171,58.7416146774462,395,-191739.147365946,-189920.105142481,1,1,0.974358974358974,"specific_effect_common6_specific4",44,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC",4,NA,NA,NA,2.03352380351694,0.604967931997061,96976.3464376823,96571.0084419898,TRUE,24,22,22,1,0,1,1,NA,NA,NA,NA,0.000278338253921219,18.4962748478617,0.47045393561895,58.234295258692,169,-192785.282233217,-192007.008471785,1,1,0,"specific_effect_common6_specific4",44,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC + refit",4,NA,NA,NA,2.03352380351694,0.678134901808935,97069.4397338947,NA,TRUE,25,22,22,1,0,1,1,NA,NA,NA,NA,6.42185039784118e-05,1.42544591004144,0.141047219726058,57.8117761929586,91,-193510.273737402,-193091.203250477,1,1,0,"specific_effect_common6_specific4",44,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC",4,40.3572736953487,NA,NA,NA,0.688281145690647,97873.834172939,97320.449537855,TRUE,2,22,99,1,0.987179487179487,0.222222222222222,0.363636363636364,1,0.580555555555556,0.160642570281124,0.27681660899654,0.000106124921221967,4.4285822172009,0.251967099025435,58.9045609463786,252,-194006.914015574,-192846.411128705,1,1,0.987179487179487,"specific_effect_common6_specific4",45,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC + refit",4,40.3572736953487,NA,NA,NA,0.635646091822064,97931.1020726236,NA,TRUE,15,22,99,1,0.987179487179487,0.222222222222222,0.363636363636364,NA,NA,NA,NA,0.000341220320385645,3.38753107814765,0.637930354690615,58.8270761829275,399,-193106.009788933,-191268.546884724,1,1,0.987179487179487,"specific_effect_common6_specific4",45,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC",4,NA,68.6239875004666,0,NA,0.697499185356571,97822.9907108228,96948.4337409343,TRUE,2,22,84,1,0.794871794871795,0.261904761904762,0.415094339622642,1,0.333333333333333,0.25,0.4,7.66223081142908e-05,3.31280938375055,0.164911262079823,58.5651351794841,163,-194520.017311171,-193769.374570855,1,1,0.794871794871795,"specific_effect_common6_specific4",45,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC + refit",4,NA,68.6239875004666,0,NA,0.650952467440891,97914.5740007387,NA,TRUE,15,22,84,1,0.794871794871795,0.261904761904762,0.415094339622642,NA,NA,NA,NA,0.000286942362822423,3.87861981809838,0.568137859643254,58.9223851729571,339,-193487.418961902,-191926.266268852,1,1,0.794871794871795,"specific_effect_common6_specific4",45,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC",4,NA,NA,NA,1.65408980219895,0.63047412983903,97725.1255444555,97376.3533425369,TRUE,15,22,26,1,0.0512820512820513,0.846153846153846,0.916666666666667,NA,NA,NA,NA,0.000315952672816764,24.4951260234481,0.498620557984547,59.8103823120047,181,-194199.947383415,-193366.411579751,1,1,0.0512820512820513,"specific_effect_common6_specific4",45,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC + refit",4,NA,NA,NA,1.65408980219895,0.694340475472039,97791.9292183532,NA,TRUE,23,22,26,1,0.0512820512820513,0.846153846153846,0.916666666666667,NA,NA,NA,NA,0.000113912354654818,3.93389507279681,0.227016203089081,58.6448639331041,107,-194844.728621855,-194351.975411955,1,1,0.0512820512820513,"specific_effect_common6_specific4",45,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC",4,40.4848936145059,NA,NA,NA,0.647034704008481,97212.3340571188,96661.5412614513,TRUE,2,22,96,1,0.948717948717949,0.229166666666667,0.372881355932203,1,0.522222222222222,0.175438596491228,0.298507462686567,0.000120312762614336,1.18470483791777,0.264073554372329,58.1425943248008,231,-192828.976644793,-191765.182331829,1,1,0.948717948717949,"specific_effect_common6_specific4",46,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC + refit",4,40.4848936145059,NA,NA,NA,0.618343915656083,97261.7596656086,NA,TRUE,13,22,96,1,0.948717948717949,0.229166666666667,0.372881355932203,NA,NA,NA,NA,0.000301612164772295,1.47608078955009,0.575957616341101,58.3408744917949,387,-191850.218038251,-190068.017176274,1,1,0.948717948717949,"specific_effect_common6_specific4",46,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
